speech_rate,setting,sound,subject
3.105941531604981,natural_set,natural_sound,11
3.194149392620005,urban_set,urban_sound,11
5.187054982793916,natural_set,urban_sound,11
3.5467787450689485,urban_set,natural_sound,11
5.97924046788252,natural_set,natural_sound,11
1.5240334503469923,urban_set,urban_sound,11
5.088691832371261,natural_set,urban_sound,11
3.0054550199358587,urban_set,natural_sound,11
3.7564851432320348,natural_set,natural_sound,11
2.8730966798165753,urban_set,urban_sound,11
3.3330685126002564,natural_set,urban_sound,11
3.1407797479739865,urban_set,natural_sound,11
2.9321211745113227,natural_set,natural_sound,11
2.578744762824383,urban_set,urban_sound,11
5.025326794434209,natural_set,urban_sound,11
3.5526554758518434,urban_set,natural_sound,11
3.171529427647866,natural_set,natural_sound,11
2.0039677256236623,urban_set,urban_sound,11
3.7803396469402815,natural_set,urban_sound,11
3.410013853586065,urban_set,natural_sound,11
4.948234079697077,natural_set,natural_sound,11
1.9624177700303551,urban_set,urban_sound,11
5.088646842003453,natural_set,urban_sound,11
3.223186868811691,urban_set,natural_sound,11
4.136355436531153,natural_set,natural_sound,11
1.9816123705266273,urban_set,urban_sound,11
3.7866473727397314,natural_set,urban_sound,11
3.5397248248010507,urban_set,natural_sound,11
7.957171632815964,natural_set,natural_sound,11
2.1139345846267363,urban_set,urban_sound,11
3.494288220638462,natural_set,urban_sound,11
5.741670125178515,urban_set,natural_sound,11
4.8007623545461735,natural_set,natural_sound,11
2.4717764065177064,urban_set,urban_sound,11
3.7097514911826353,natural_set,urban_sound,11
5.029546688610048,urban_set,natural_sound,11
3.6540534127123223,natural_set,natural_sound,11
3.2619097605875647,urban_set,urban_sound,11
3.8603398138815797,natural_set,urban_sound,11
3.2170532576621116,urban_set,natural_sound,11
5.0284753498744506,natural_set,natural_sound,11
2.188569045200933,urban_set,urban_sound,11
4.787079931680999,natural_set,urban_sound,11
3.042818718905157,urban_set,natural_sound,11
4.960095925108692,natural_set,natural_sound,11
2.284330615523556,urban_set,urban_sound,12
3.5787865448069702,natural_set,urban_sound,12
3.4509359445250287,urban_set,natural_sound,12
3.993606188036392,natural_set,natural_sound,12
3.0279099731945465,urban_set,urban_sound,12
4.3857078983448305,natural_set,urban_sound,12
3.8914925703531655,urban_set,natural_sound,12
5.600809525745711,natural_set,natural_sound,12
3.002336073087808,urban_set,urban_sound,12
5.754665597288105,natural_set,urban_sound,12
2.4991299871354826,urban_set,natural_sound,12
4.316470929059718,natural_set,natural_sound,12
2.122870117465071,urban_set,urban_sound,12
5.811527774644754,natural_set,urban_sound,12
3.3636414730366244,urban_set,natural_sound,12
4.710153840191123,natural_set,natural_sound,12
2.5802609200685023,urban_set,urban_sound,12
3.8641660230417783,natural_set,urban_sound,12
3.105107146209997,urban_set,natural_sound,12
3.4527236821989713,natural_set,natural_sound,12
2.274234801936808,urban_set,urban_sound,12
5.997076763788851,natural_set,urban_sound,12
3.7250737578805837,urban_set,natural_sound,12
6.156708934015366,natural_set,natural_sound,12
2.4161088695584567,urban_set,urban_sound,12
3.977543382851196,natural_set,urban_sound,12
2.765472449827679,urban_set,natural_sound,12
4.539497566341907,natural_set,natural_sound,12
1.8279434789709803,urban_set,urban_sound,12
5.454073545895935,natural_set,urban_sound,12
4.755876902705812,urban_set,natural_sound,12
3.185484597023831,natural_set,natural_sound,12
3.0542792585299874,urban_set,urban_sound,12
3.9572147876514374,natural_set,urban_sound,12
3.0107664360070014,urban_set,natural_sound,12
3.669496257549576,natural_set,natural_sound,12
1.8345363935666115,urban_set,urban_sound,12
5.421636338125576,natural_set,urban_sound,12
3.9003267828754127,urban_set,natural_sound,12
3.8696294395858577,natural_set,natural_sound,12
2.260950260144782,urban_set,urban_sound,12
6.607700371479093,natural_set,urban_sound,12
4.900345101006211,urban_set,natural_sound,12
6.273092573819339,natural_set,natural_sound,12
1.9534986750787835,urban_set,urban_sound,12
4.013110191334383,natural_set,urban_sound,12
3.2488195017264268,urban_set,natural_sound,12
4.216299221870145,natural_set,natural_sound,12
2.452770531547696,urban_set,urban_sound,12
3.287850439384757,natural_set,urban_sound,12
4.152775027891601,urban_set,natural_sound,12
6.039092710479625,natural_set,natural_sound,12
3.1747446513839184,urban_set,urban_sound,12
3.7937462128985358,natural_set,urban_sound,12
4.147087732331367,urban_set,natural_sound,12
3.573331997724896,natural_set,natural_sound,12
2.4964206401075932,urban_set,urban_sound,12
4.299888478687911,natural_set,urban_sound,12
3.541454309004372,urban_set,natural_sound,12
3.6307760843405372,natural_set,natural_sound,12
3.5343526240600505,urban_set,urban_sound,12
4.923424121851784,natural_set,urban_sound,12
3.5089673823154874,urban_set,natural_sound,12
5.870417849195111,natural_set,natural_sound,12
1.6449157149748928,urban_set,urban_sound,12
4.480832513639585,natural_set,urban_sound,12
6.94822153761958,urban_set,natural_sound,12
4.741549421980882,natural_set,natural_sound,12
2.6328713885490034,urban_set,urban_sound,12
6.452733359522059,natural_set,urban_sound,12
3.120367352685326,urban_set,natural_sound,12
3.3716903653223054,natural_set,natural_sound,12
2.599030933602632,urban_set,urban_sound,12
3.014662810104888,natural_set,urban_sound,12
3.6223106499230653,urban_set,natural_sound,12
4.7738728097265914,natural_set,natural_sound,12
3.347361605797769,urban_set,urban_sound,12
4.380824680184843,natural_set,urban_sound,12
4.536297020217257,urban_set,natural_sound,12
3.914092811052563,natural_set,natural_sound,12
3.2130815232924044,urban_set,urban_sound,12
4.0524877897162295,natural_set,urban_sound,12
4.10102066793455,urban_set,natural_sound,12
6.222552261125615,natural_set,natural_sound,12
2.4352309244058254,urban_set,urban_sound,12
4.152743812112841,natural_set,urban_sound,12
2.6761577675112127,urban_set,natural_sound,12
3.9497027423416,natural_set,natural_sound,12
2.2887943834232876,urban_set,urban_sound,12
3.9194531919647524,natural_set,urban_sound,12
4.021525129639079,urban_set,natural_sound,12
4.338621988299871,natural_set,natural_sound,12
2.462029411514583,urban_set,urban_sound,12
5.077505967695703,natural_set,urban_sound,12
2.8710967351962404,urban_set,natural_sound,12
5.231592826849872,natural_set,natural_sound,12
1.699483108527849,urban_set,urban_sound,12
5.665857485217303,natural_set,urban_sound,12
3.388133072935381,urban_set,natural_sound,12
3.5829770805320926,natural_set,natural_sound,12
5.30514467571686,urban_set,urban_sound,13
4.133633888485406,natural_set,urban_sound,13
3.5332742098146515,urban_set,natural_sound,13
6.3164279986682494,natural_set,natural_sound,13
2.509375840816418,urban_set,urban_sound,13
4.67189675189581,natural_set,urban_sound,13
4.931734065722511,urban_set,natural_sound,13
4.62170256290717,natural_set,natural_sound,13
2.6787144195802974,urban_set,urban_sound,13
4.361155146171311,natural_set,urban_sound,13
4.146897564752398,urban_set,natural_sound,13
4.4436401592101635,natural_set,natural_sound,13
2.822858920421688,urban_set,urban_sound,13
4.107726128968806,natural_set,urban_sound,13
4.1776023192531815,urban_set,natural_sound,13
6.094981746783746,natural_set,natural_sound,13
1.711502918390609,urban_set,urban_sound,13
3.946312232249802,natural_set,urban_sound,13
3.599991872993391,urban_set,natural_sound,13
4.094252978718784,natural_set,natural_sound,13
2.970550289620909,urban_set,urban_sound,13
3.282248138542024,natural_set,urban_sound,13
4.670871267153379,urban_set,natural_sound,13
6.302016977017509,natural_set,natural_sound,13
2.450784301278743,urban_set,urban_sound,13
3.841030075581386,natural_set,urban_sound,13
2.484489585255616,urban_set,natural_sound,13
6.668040157023085,natural_set,natural_sound,13
2.1223689364811973,urban_set,urban_sound,13
4.120269910102808,natural_set,urban_sound,13
4.98179787587785,urban_set,natural_sound,13
5.3255885701512415,natural_set,natural_sound,13
3.0276386971670632,urban_set,urban_sound,13
4.777053350485424,natural_set,urban_sound,13
2.233372043010128,urban_set,natural_sound,13
6.839905979522735,natural_set,natural_sound,13
1.6544838418267154,urban_set,urban_sound,13
3.3024405079533903,natural_set,urban_sound,13
3.5185285916105937,urban_set,natural_sound,13
3.9480032978797297,natural_set,natural_sound,13
2.9681320833865867,urban_set,urban_sound,13
4.521335064056515,natural_set,urban_sound,13
4.779799706203282,urban_set,natural_sound,13
7.0505308662749115,natural_set,natural_sound,13
2.1273812469712317,urban_set,urban_sound,13
4.946118699680368,natural_set,urban_sound,13
4.191199323734851,urban_set,natural_sound,13
3.203418223703357,natural_set,natural_sound,13
1.975004721540565,urban_set,urban_sound,13
3.333230620817389,natural_set,urban_sound,13
4.213882176296074,urban_set,natural_sound,13
4.585192495333343,natural_set,natural_sound,13
2.4239528652852775,urban_set,urban_sound,13
6.286318654441987,natural_set,urban_sound,13
5.117137075122027,urban_set,natural_sound,13
4.550437354063156,natural_set,natural_sound,13
2.0403108308384375,urban_set,urban_sound,13
3.9448765785169564,natural_set,urban_sound,13
2.6668085883068353,urban_set,natural_sound,13
3.0425147039208404,natural_set,natural_sound,13
2.0584757301148544,urban_set,urban_sound,13
5.425044711953919,natural_set,urban_sound,13
3.5832451856651204,urban_set,natural_sound,13
4.823136104937743,natural_set,natural_sound,13
3.1005483974472265,urban_set,urban_sound,13
6.051694889518327,natural_set,urban_sound,13
3.9168064289902875,urban_set,natural_sound,13
3.3496686055199394,natural_set,natural_sound,13
3.090985858613508,urban_set,urban_sound,13
4.8032775289539735,natural_set,urban_sound,13
4.257029869115026,urban_set,natural_sound,13
5.09436388121997,natural_set,natural_sound,13
2.128878176456264,urban_set,urban_sound,13
4.825903704611586,natural_set,urban_sound,13
3.374842763358127,urban_set,natural_sound,13
3.5854691723254364,natural_set,natural_sound,13
1.964255944068687,urban_set,urban_sound,13
3.411399627436034,natural_set,urban_sound,13
3.4286164668697063,urban_set,natural_sound,13
7.374150550403197,natural_set,natural_sound,13
2.1695854812745314,urban_set,urban_sound,13
4.1787035828226955,natural_set,urban_sound,13
4.308910011871212,urban_set,natural_sound,13
4.726049408779496,natural_set,natural_sound,13
2.7736045997108643,urban_set,urban_sound,13
6.783319128765878,natural_set,urban_sound,13
4.360439127729805,urban_set,natural_sound,13
3.869091866950085,natural_set,natural_sound,13
3.284352614473274,urban_set,urban_sound,13
3.7140695186323436,natural_set,urban_sound,13
3.210953175429125,urban_set,natural_sound,13
4.347581372761315,natural_set,natural_sound,13
2.3503055149921703,urban_set,urban_sound,13
3.8280885878605613,natural_set,urban_sound,13
2.950716016785146,urban_set,natural_sound,13
5.245259666819087,natural_set,natural_sound,13
3.17430394564232,urban_set,urban_sound,13
5.686986565782949,natural_set,urban_sound,13
3.519984288515748,urban_set,natural_sound,13
6.186319548726935,natural_set,natural_sound,13
2.0314678889948734,urban_set,urban_sound,14
3.3662571944696396,natural_set,urban_sound,14
4.60568141578324,urban_set,natural_sound,14
3.804076953909004,natural_set,natural_sound,14
2.64782736099468,urban_set,urban_sound,14
4.408651832394031,natural_set,urban_sound,14
3.320008419784777,urban_set,natural_sound,14
3.68738544751834,natural_set,natural_sound,14
2.0781272845641885,urban_set,urban_sound,14
4.8960781016265305,natural_set,urban_sound,14
4.085918618251489,urban_set,natural_sound,14
4.903190860049482,natural_set,natural_sound,14
2.1133487931256356,urban_set,urban_sound,14
3.0956956682639074,natural_set,urban_sound,14
3.562233595281284,urban_set,natural_sound,14
4.49417848712568,natural_set,natural_sound,14
2.468698222874792,urban_set,urban_sound,14
4.8759413413838,natural_set,urban_sound,14
4.929913183732687,urban_set,natural_sound,14
3.041968415932249,natural_set,natural_sound,14
2.4526369957512024,urban_set,urban_sound,14
4.488414614066539,natural_set,urban_sound,14
5.085543213390787,urban_set,natural_sound,14
4.003824322088957,natural_set,natural_sound,14
1.8560926065942533,urban_set,urban_sound,14
4.4020905124255005,natural_set,urban_sound,14
3.1573266497081662,urban_set,natural_sound,14
5.359022247994285,natural_set,natural_sound,14
2.979882961574261,urban_set,urban_sound,14
6.357678595787098,natural_set,urban_sound,14
5.026546906165789,urban_set,natural_sound,14
3.4479813246750814,natural_set,natural_sound,14
2.449906780308498,urban_set,urban_sound,14
4.703505358770696,natural_set,urban_sound,14
3.5606730101429975,urban_set,natural_sound,14
6.43984129159319,natural_set,natural_sound,14
2.800444104810891,urban_set,urban_sound,14
3.8188341053594534,natural_set,urban_sound,14
4.90797262637789,urban_set,natural_sound,14
4.1211822296469,natural_set,natural_sound,14
2.5754000081068806,urban_set,urban_sound,14
4.0554936170181906,natural_set,urban_sound,14
3.309636717327581,urban_set,natural_sound,14
4.822638714097666,natural_set,natural_sound,14
3.5856641080939897,urban_set,urban_sound,14
4.639721128435028,natural_set,urban_sound,14
3.5509102036475118,urban_set,natural_sound,14
4.437427780613207,natural_set,natural_sound,14
1.8600113180014701,urban_set,urban_sound,14
4.0356230285251575,natural_set,urban_sound,14
4.1760269185151495,urban_set,natural_sound,14
4.866853591393403,natural_set,natural_sound,14
1.710098428768946,urban_set,urban_sound,14
3.660176174174299,natural_set,urban_sound,14
3.4910749049099263,urban_set,natural_sound,14
4.980619794205724,natural_set,natural_sound,14
2.293425321301577,urban_set,urban_sound,14
4.2386332179039385,natural_set,urban_sound,14
2.9513566296521874,urban_set,natural_sound,14
3.4519331569896967,natural_set,natural_sound,14
2.7214947038592023,urban_set,urban_sound,14
4.722944381810112,natural_set,urban_sound,14
4.693487658448984,urban_set,natural_sound,14
4.971242348915797,natural_set,natural_sound,14
2.6433476033731016,urban_set,urban_sound,14
4.21790037820486,natural_set,urban_sound,14
3.879026561604504,urban_set,natural_sound,14
4.223485423784435,natural_set,natural_sound,14
2.075580220220465,urban_set,urban_sound,14
5.33312808373402,natural_set,urban_sound,14
3.3375388007437334,urban_set,natural_sound,14
5.474467215223875,natural_set,natural_sound,14
2.7480971286682685,urban_set,urban_sound,14
5.101925773984955,natural_set,urban_sound,14
3.024101751340225,urban_set,natural_sound,14
4.7421480890524474,natural_set,natural_sound,14
2.862968387501646,urban_set,urban_sound,14
5.648402147364416,natural_set,urban_sound,14
5.4641430078612325,urban_set,natural_sound,14
4.227110695252591,natural_set,natural_sound,14
2.862258687448749,urban_set,urban_sound,14
5.911072445918259,natural_set,urban_sound,14
2.6699567078521524,urban_set,natural_sound,14
4.955358047930123,natural_set,natural_sound,14
3.4790997433106745,urban_set,urban_sound,14
3.8173317720051285,natural_set,urban_sound,14
3.3192455415101105,urban_set,natural_sound,14
4.711225565101279,natural_set,natural_sound,14
3.1000006882660274,urban_set,urban_sound,14
4.347118493205735,natural_set,urban_sound,14
4.568600977936249,urban_set,natural_sound,14
4.220962097874496,natural_set,natural_sound,14
1.6962105945724733,urban_set,urban_sound,14
4.407505233899485,natural_set,urban_sound,14
2.258258974109063,urban_set,natural_sound,14
5.608501787535184,natural_set,natural_sound,14
2.835991452619268,urban_set,urban_sound,14
4.328347873268647,natural_set,urban_sound,14
3.2121349745802332,urban_set,natural_sound,14
4.089581023383342,natural_set,natural_sound,14
3.041310076584078,urban_set,urban_sound,15
5.314612750413407,natural_set,urban_sound,15
3.396771132567823,urban_set,natural_sound,15
3.6850846712542347,natural_set,natural_sound,15
2.7410449260522336,urban_set,urban_sound,15
7.157555889180848,natural_set,urban_sound,15
4.317854813138741,urban_set,natural_sound,15
4.990790997450412,natural_set,natural_sound,15
1.4601547960340104,urban_set,urban_sound,15
5.741645384054441,natural_set,urban_sound,15
4.302908472679751,urban_set,natural_sound,15
2.890359658163704,natural_set,natural_sound,15
2.163385305997836,urban_set,urban_sound,15
4.522553416877633,natural_set,urban_sound,15
2.99411836187971,urban_set,natural_sound,15
4.821103945199831,natural_set,natural_sound,15
2.6921355991938576,urban_set,urban_sound,15
4.519803316547105,natural_set,urban_sound,15
2.681405300117394,urban_set,natural_sound,15
4.18951445721726,natural_set,natural_sound,15
3.8850475870078687,urban_set,urban_sound,15
4.947769445140403,natural_set,urban_sound,15
4.097713144768137,urban_set,natural_sound,15
4.833190867924707,natural_set,natural_sound,15
2.8342817881883517,urban_set,urban_sound,15
7.204278480760179,natural_set,urban_sound,15
3.679317348183508,urban_set,natural_sound,15
2.4988766736934216,natural_set,natural_sound,15
2.409350709589869,urban_set,urban_sound,15
4.693529422919492,natural_set,urban_sound,15
3.540958826011464,urban_set,natural_sound,15
4.235443376571596,natural_set,natural_sound,15
3.3396220410173725,urban_set,urban_sound,15
6.021837427802788,natural_set,urban_sound,15
3.814489012111984,urban_set,natural_sound,15
5.424018366738948,natural_set,natural_sound,15
2.2514889452989553,urban_set,urban_sound,15
4.525040102960371,natural_set,urban_sound,15
4.075867380516627,urban_set,natural_sound,15
5.339887201419523,natural_set,natural_sound,15
2.0759202797452927,urban_set,urban_sound,15
4.0177256207796415,natural_set,urban_sound,15
3.1783429899086926,urban_set,natural_sound,15
3.213770521034474,natural_set,natural_sound,15
2.129747518700991,urban_set,urban_sound,15
5.998588114476663,natural_set,urban_sound,15
3.3495255423017514,urban_set,natural_sound,15
3.793622602622943,natural_set,natural_sound,15
3.064541818549315,urban_set,urban_sound,15
5.172727874722789,natural_set,urban_sound,15
2.725364549303529,urban_set,natural_sound,15
4.373784977580183,natural_set,natural_sound,15
2.21871769877145,urban_set,urban_sound,15
3.14715699032027,natural_set,urban_sound,15
3.154985262170934,urban_set,natural_sound,15
3.28265844695194,natural_set,natural_sound,15
2.028138631209849,urban_set,urban_sound,15
3.3132990376752107,natural_set,urban_sound,15
2.2439264142740183,urban_set,natural_sound,15
3.4190109390085017,natural_set,natural_sound,15
2.8455641203450694,urban_set,urban_sound,15
5.704593752833779,natural_set,urban_sound,15
4.243672205210524,urban_set,natural_sound,15
5.8996276382171455,natural_set,natural_sound,15
3.2216262987065067,urban_set,urban_sound,15
4.606059297332042,natural_set,urban_sound,15
2.462458557592959,urban_set,natural_sound,15
2.9514668271200537,natural_set,natural_sound,15
1.9651580799360082,urban_set,urban_sound,15
3.7703222222780637,natural_set,urban_sound,15
3.5143214449446933,urban_set,natural_sound,15
3.6512624695921003,natural_set,natural_sound,15
1.7570965269522185,urban_set,urban_sound,15
2.1928876456783857,natural_set,urban_sound,15
3.5358682204317016,urban_set,natural_sound,15
4.3891063305962,natural_set,natural_sound,15
2.684952046716447,urban_set,urban_sound,15
5.570918742127171,natural_set,urban_sound,15
3.496791892589718,urban_set,natural_sound,15
4.862464166559049,natural_set,natural_sound,15
2.8436402702494905,urban_set,urban_sound,15
5.839854112541823,natural_set,urban_sound,15
3.6082909833911367,urban_set,natural_sound,15
3.8103644315270753,natural_set,natural_sound,15
3.013278849121802,urban_set,urban_sound,15
5.883528947609809,natural_set,urban_sound,15
4.844722192646674,urban_set,natural_sound,15
3.262011053968475,natural_set,natural_sound,15
2.3220086429702746,urban_set,urban_sound,15
4.464569814400149,natural_set,urban_sound,15
3.7899589769540074,urban_set,natural_sound,15
4.1535940107419895,natural_set,natural_sound,15
2.2835330162795167,urban_set,urban_sound,15
3.4201625554250943,natural_set,urban_sound,15
3.5608063440165756,urban_set,natural_sound,15
4.831067751484656,natural_set,natural_sound,15
3.1946196363913577,urban_set,urban_sound,15
3.5904297124278806,natural_set,urban_sound,15
2.6880332311616706,urban_set,natural_sound,15
5.134032067506545,natural_set,natural_sound,15
3.113214991637252,urban_set,urban_sound,16
4.552951625093556,natural_set,urban_sound,16
3.9296880385167894,urban_set,natural_sound,16
3.7936638994470204,natural_set,natural_sound,16
2.146908898838919,urban_set,urban_sound,16
5.560736075731202,natural_set,urban_sound,16
5.065795010112147,urban_set,natural_sound,16
3.7711146148441,natural_set,natural_sound,16
2.476394171889228,urban_set,urban_sound,16
3.568643853661049,natural_set,urban_sound,16
3.9741780615144604,urban_set,natural_sound,16
4.445798590566235,natural_set,natural_sound,16
2.492445343206517,urban_set,urban_sound,16
3.7700145561319314,natural_set,urban_sound,16
3.3944081741204517,urban_set,natural_sound,16
5.104891901602447,natural_set,natural_sound,16
3.4122323503291394,urban_set,urban_sound,16
5.391990858586437,natural_set,urban_sound,16
4.703748785443206,urban_set,natural_sound,16
4.192660825265624,natural_set,natural_sound,16
3.607947734041651,urban_set,urban_sound,16
3.143167232979326,natural_set,urban_sound,16
3.862400094485318,urban_set,natural_sound,16
4.187183727943537,natural_set,natural_sound,16
2.081331245133439,urban_set,urban_sound,16
4.247232597606175,natural_set,urban_sound,16
4.216506282115228,urban_set,natural_sound,16
3.2248629497135353,natural_set,natural_sound,16
2.6929186794884203,urban_set,urban_sound,16
4.093891042948623,natural_set,urban_sound,16
2.5819391683161204,urban_set,natural_sound,16
5.273723633475675,natural_set,natural_sound,16
3.0295249875344608,urban_set,urban_sound,16
4.139252512385532,natural_set,urban_sound,16
3.4615553969808044,urban_set,natural_sound,16
4.8420510554696445,natural_set,natural_sound,16
2.4896120808103612,urban_set,urban_sound,16
4.339746000436934,natural_set,urban_sound,16
3.0388352045989984,urban_set,natural_sound,16
4.551199720847103,natural_set,natural_sound,16
2.8808307149593757,urban_set,urban_sound,16
5.234604045101282,natural_set,urban_sound,16
4.227503728143318,urban_set,natural_sound,16
6.019521590614842,natural_set,natural_sound,16
3.741507852535707,urban_set,urban_sound,16
4.35849204056215,natural_set,urban_sound,16
2.71764100885323,urban_set,natural_sound,16
4.488163477090028,natural_set,natural_sound,16
1.830837839105539,urban_set,urban_sound,16
5.0192750485373665,natural_set,urban_sound,16
2.5234696037440147,urban_set,natural_sound,16
4.792264602683517,natural_set,natural_sound,16
2.0533816861897827,urban_set,urban_sound,16
4.6155280968722385,natural_set,urban_sound,16
4.51875501182724,urban_set,natural_sound,16
6.851092033877582,natural_set,natural_sound,16
2.2177496734730155,urban_set,urban_sound,16
4.612536206824796,natural_set,urban_sound,16
3.12470013158407,urban_set,natural_sound,16
4.545729291691108,natural_set,natural_sound,16
2.7281723416023764,urban_set,urban_sound,16
3.936684251646254,natural_set,urban_sound,16
6.363484902849645,urban_set,natural_sound,16
4.113105725300999,natural_set,natural_sound,16
2.163166918776971,urban_set,urban_sound,16
4.559685360966649,natural_set,urban_sound,16
2.8748082418156793,urban_set,natural_sound,16
5.193472538536872,natural_set,natural_sound,16
2.8060358073449243,urban_set,urban_sound,16
3.583742285687941,natural_set,urban_sound,16
3.322181812283161,urban_set,natural_sound,16
3.348154241418585,natural_set,natural_sound,16
4.302947265788472,urban_set,urban_sound,16
5.36101303062527,natural_set,urban_sound,16
3.603027395936585,urban_set,natural_sound,16
5.2932931373574785,natural_set,natural_sound,16
1.9542945599705124,urban_set,urban_sound,16
4.552887962016977,natural_set,urban_sound,16
2.897562017527813,urban_set,natural_sound,16
5.485116816426303,natural_set,natural_sound,16
3.2030401769721983,urban_set,urban_sound,16
5.059846804121563,natural_set,urban_sound,16
4.091287283075078,urban_set,natural_sound,16
3.937474886721011,natural_set,natural_sound,16
2.2593354394696927,urban_set,urban_sound,16
3.3883479793777624,natural_set,urban_sound,16
3.6075784791610523,urban_set,natural_sound,16
4.194659975325602,natural_set,natural_sound,16
2.360785543226341,urban_set,urban_sound,16
4.963283968599582,natural_set,urban_sound,16
3.836353851928618,urban_set,natural_sound,16
3.786935126056405,natural_set,natural_sound,16
2.907206868004804,urban_set,urban_sound,16
5.6505455934525886,natural_set,urban_sound,16
6.710634458503912,urban_set,natural_sound,16
3.7507628096216443,natural_set,natural_sound,16
2.9293690560576087,urban_set,urban_sound,16
4.553455930282377,natural_set,urban_sound,16
3.63173833642447,urban_set,natural_sound,16
4.592311817700515,natural_set,natural_sound,16
2.072851371725219,urban_set,urban_sound,17
2.6398117677356647,natural_set,urban_sound,17
4.382250843133055,urban_set,natural_sound,17
5.511155491987736,natural_set,natural_sound,17
2.900044107647142,urban_set,urban_sound,17
3.1642342823769356,natural_set,urban_sound,17
3.170866862364157,urban_set,natural_sound,17
5.870779419214956,natural_set,natural_sound,17
1.8770393618300392,urban_set,urban_sound,17
4.024393927345827,natural_set,urban_sound,17
4.126365008348729,urban_set,natural_sound,17
4.960514682703789,natural_set,natural_sound,17
3.9320979544866788,urban_set,urban_sound,17
5.8273822690610455,natural_set,urban_sound,17
3.069445259306367,urban_set,natural_sound,17
5.728904611468652,natural_set,natural_sound,17
2.5622832912919047,urban_set,urban_sound,17
4.394602997790072,natural_set,urban_sound,17
3.2212070221253657,urban_set,natural_sound,17
5.806417234265955,natural_set,natural_sound,17
2.7133490584372177,urban_set,urban_sound,17
6.603774915356395,natural_set,urban_sound,17
2.8477866709368547,urban_set,natural_sound,17
4.835608997285049,natural_set,natural_sound,17
2.7272007991485077,urban_set,urban_sound,17
6.985249297737768,natural_set,urban_sound,17
3.479770570055365,urban_set,natural_sound,17
6.454873502563254,natural_set,natural_sound,17
1.9912636731101205,urban_set,urban_sound,17
4.042358654743605,natural_set,urban_sound,17
3.681943343806084,urban_set,natural_sound,17
3.8215167623650115,natural_set,natural_sound,17
1.9464646973949866,urban_set,urban_sound,17
3.9968867453716266,natural_set,urban_sound,17
2.3256991562506593,urban_set,natural_sound,17
4.210656632226732,natural_set,natural_sound,17
2.6632181285757515,urban_set,urban_sound,17
4.638775269797311,natural_set,urban_sound,17
3.861539531493361,urban_set,natural_sound,17
2.8948196230637278,natural_set,natural_sound,17
2.0717511494690912,urban_set,urban_sound,17
4.847010192458615,natural_set,urban_sound,17
4.362604184553639,urban_set,natural_sound,17
3.7545477769557665,natural_set,natural_sound,17
2.952192634715969,urban_set,urban_sound,17
5.827576285749004,natural_set,urban_sound,17
3.7059960373864973,urban_set,natural_sound,17
4.7510583923351035,natural_set,natural_sound,17
2.3746326381387375,urban_set,urban_sound,17
5.094440563846698,natural_set,urban_sound,17
3.557348244920164,urban_set,natural_sound,17
4.144808464306329,natural_set,natural_sound,17
1.348587982870091,urban_set,urban_sound,17
4.212513735159886,natural_set,urban_sound,17
2.5973105291333445,urban_set,natural_sound,17
5.3218381834733135,natural_set,natural_sound,17
2.430960259900509,urban_set,urban_sound,17
5.246793489796819,natural_set,urban_sound,17
2.6412654132755464,urban_set,natural_sound,17
6.211692476236947,natural_set,natural_sound,17
3.371751033215824,urban_set,urban_sound,17
4.037293165864967,natural_set,urban_sound,17
3.29550873380774,urban_set,natural_sound,17
3.97394220985521,natural_set,natural_sound,17
2.440524233614943,urban_set,urban_sound,17
4.758510132449302,natural_set,urban_sound,17
3.9930847428145544,urban_set,natural_sound,17
5.633087678063294,natural_set,natural_sound,17
3.0556337573269605,urban_set,urban_sound,17
7.382264969960451,natural_set,urban_sound,17
3.782462802233093,urban_set,natural_sound,17
5.751590097145864,natural_set,natural_sound,17
2.9792603517049363,urban_set,urban_sound,17
4.163522534126975,natural_set,urban_sound,17
3.5883292607277864,urban_set,natural_sound,17
4.9653555344733995,natural_set,natural_sound,17
4.6733484886018095,urban_set,urban_sound,17
4.562370689915133,natural_set,urban_sound,17
5.2065186660528235,urban_set,natural_sound,17
4.414102401227192,natural_set,natural_sound,17
2.7851780218243527,urban_set,urban_sound,17
4.5275477118890715,natural_set,urban_sound,17
3.5214566155249676,urban_set,natural_sound,17
3.651451818061591,natural_set,natural_sound,17
2.429231035742743,urban_set,urban_sound,17
3.8466630000862936,natural_set,urban_sound,17
2.9616546556712113,urban_set,natural_sound,17
3.7852653452510077,natural_set,natural_sound,17
2.904209797705476,urban_set,urban_sound,17
3.1261209487148802,natural_set,urban_sound,17
3.3892431329734234,urban_set,natural_sound,17
3.1725606675073963,natural_set,natural_sound,17
2.8479076870883677,urban_set,urban_sound,17
5.918586835540057,natural_set,urban_sound,17
2.8513390469886235,urban_set,natural_sound,17
4.159637958117062,natural_set,natural_sound,17
3.0455086037013803,urban_set,urban_sound,17
6.276486843858548,natural_set,urban_sound,17
4.1254287024968415,urban_set,natural_sound,17
4.21356176708854,natural_set,natural_sound,17
2.4338942391048737,urban_set,urban_sound,18
3.609940100887964,natural_set,urban_sound,18
3.7255322507685036,urban_set,natural_sound,18
3.95478452713052,natural_set,natural_sound,18
2.291652785831038,urban_set,urban_sound,18
3.6187890126254745,natural_set,urban_sound,18
3.3516968064977175,urban_set,natural_sound,18
4.98358620045371,natural_set,natural_sound,18
