book,word,value
5,help,2
5,help,2
5,killed,-3
5,help,2
5,backed,1
5,strike,-1
5,like,2
5,struck,-1
5,dumb,-3
5,odd,-2
5,darkness,-1
5,hard,-1
5,darkness,-1
5,like,2
5,terrified,-3
5,broke,-1
5,stop,-1
5,blind,-1
5,intense,1
5,dreading,-2
5,horrible,-3
5,dread,-2
5,trembling,-2
5,cut,-1
5,stop,-1
5,swear,-2
5,hard,-1
5,moron,-3
5,pain,-2
5,feeling,1
5,horrible,-3
5,like,2
5,desperate,-3
5,help,2
5,no,-1
5,bore,-2
5,panic,-3
5,grey,-1
5,reaching,1
5,death,-2
5,happy,3
5,no,-1
5,happiness,3
5,growing,1
5,death,-2
5,died,-3
5,clearly,1
5,darkness,-1
5,charged,-3
5,like,2
5,defeated,-2
5,reached,1
5,kiss,2
5,like,2
5,absorbed,1
5,darkness,-1
5,warm,1
5,fit,1
5,grey,-1
5,escaping,-1
5,idiot,-3
5,kill,-3
5,alive,1
5,lucky,3
5,trouble,-2
5,kill,-3
5,obsessed,2
5,big,1
5,shock,-2
5,help,2
5,fight,-1
5,warned,-2
5,yes,1
5,yes,1
5,yes,1
5,luckily,3
5,warned,-2
5,no,-1
5,help,2
5,useless,-2
5,trembling,-2
5,dragged,-1
5,hell,-4
5,pay,-1
5,restriction,-2
5,afraid,-2
5,no,-1
5,easy,1
5,impatient,-2
5,lost,-3
5,desire,1
5,sorry,-1
5,miserable,-3
5,easy,1
5,worried,-3
5,dear,2
5,wish,1
5,afraid,-2
5,kill,-3
5,strong,2
5,cried,-2
5,useless,-2
5,aghast,-2
5,yes,1
5,worthless,-2
5,attacking,-1
5,stolen,-2
5,uncomfortable,-2
5,good,3
5,opportunity,2
5,mad,-3
5,yes,1
5,reach,1
5,better,2
5,help,2
5,hope,2
5,murders,-2
5,waste,-1
5,catastrophe,-3
5,fight,-1
5,no,-1
5,good,3
5,crying,-2
5,good,3
5,intelligent,2
5,reached,1
5,straight,1
5,want,1
5,darkness,-1
5,stuck,-2
5,distorted,-2
5,matter,1
5,matter,1
5,help,2
5,weak,-2
5,sick,-2
5,ill,-2
5,dirt,-2
5,screamed,-2
5,perfectly,3
5,noisy,-1
5,progress,2
5,carefully,2
5,worry,-3
5,screwed,-2
5,feeling,1
5,dread,-2
5,anger,-3
5,clean,2
5,darkness,-1
5,perfectly,3
5,sick,-2
5,missing,-2
5,top,2
5,top,2
5,worn,-1
5,charm,3
5,restriction,-2
5,destroy,-3
5,warning,-3
5,regret,-2
5,hoping,2
5,sincerely,2
5,numb,-1
5,like,2
5,expelled,-2
5,destroy,-3
5,certain,1
5,leave,-1
5,block,-1
5,like,2
5,screamed,-2
5,anguished,-3
5,stuck,-2
5,leave,-1
5,chance,2
5,shoot,-1
5,hope,2
5,strangled,-2
5,panic,-3
5,refuse,-2
5,lucky,3
5,escape,-1
5,alone,-2
5,risk,-2
5,best,3
5,interests,1
5,worse,-3
5,worse,-3
5,expelling,-2
5,like,2
5,no,-1
5,expelled,-2
5,top,2
5,admit,-1
5,yeah,1
5,cheated,-3
5,ban,-2
5,losing,-3
5,tears,-2
5,incapable,-2
5,numb,-1
5,dread,-2
5,certain,1
5,worst,-3
5,bullying,-2
5,forced,-1
5,kind,2
5,adopt,1
5,ill,-2
5,hope,2
5,happiness,3
5,horrible,-3
5,forced,-1
5,calm,2
5,anxious,-2
5,happy,3
5,yes,1
5,trembling,-2
5,restored,1
5,doomed,-2
5,misery,-2
5,clearly,1
5,hell,-4
5,prison,-2
5,disgusting,-3
5,swear,-2
5,astonished,2
5,appalled,-2
5,fearful,-2
5,apology,-1
5,awful,-3
5,ignored,-2
5,flustered,-2
5,stunned,-2
5,screamed,-2
5,astounded,3
5,pretending,-1
5,struggling,-2
5,hoping,2
5,fool,-2
5,struggle,-2
5,like,2
5,fright,-2
5,destroy,-3
5,agreed,1
5,suspended,-1
5,best,3
5,wishes,1
5,sincerely,2
5,miserable,-3
5,expelled,-2
5,no,-1
5,sentenced,-2
5,death,-2
5,penalty,-2
5,hopeful,2
5,sentence,-2
5,hope,2
5,desperate,-3
5,alone,-2
5,no,-1
5,want,1
5,fine,2
5,terrified,-3
5,smart,1
5,suck,-3
5,happiness,3
5,chance,2
5,kiss,2
5,kiss,2
5,kiss,2
5,suck,-3
5,scream,-2
5,exasperated,2
5,struggling,-2
5,empty,-1
5,great,3
5,convinced,1
5,disappointed,-2
5,rant,-3
5,leave,-1
5,inadequate,-2
5,misbehaved,-2
5,damage,-3
5,stop,-1
5,crushing,-1
5,want,1
5,hurt,-2
5,expelled,-2
5,admitted,-1
5,ache,-2
5,charm,3
5,calm,2
5,outraged,-3
5,no,-1
5,anger,-3
5,drained,-2
5,exhausted,-2
5,exhausted,-2
5,lost,-3
5,prison,-2
5,yes,1
5,stop,-1
5,hurting,-2
5,leave,-1
5,arrest,-2
5,triumphant,4
5,reaching,1
5,scare,-2
5,strange,-1
5,like,2
5,evil,-3
5,screwed,-2
5,yes,1
5,murder,-2
5,strange,-1
5,clean,2
5,top,2
5,great,3
5,appreciated,2
5,like,2
5,dislike,-2
5,anger,-3
5,fearful,-2
5,furious,-3
5,no,-1
5,no,-1
5,fallen,-2
5,yes,1
5,confused,-2
5,yes,1
5,yes,1
5,like,2
5,great,3
5,like,2
5,destroyed,-3
5,trouble,-2
5,useless,-2
5,crushed,-2
5,leave,-1
5,leave,-1
5,keen,1
5,leave,-1
5,damn,-4
5,good,3
5,straight,1
5,scream,-2
5,straight,1
5,like,2
5,horrified,-3
5,no,-1
5,trembling,-2
5,escape,-1
5,screamed,-2
5,awful,-3
5,stupidly,-2
5,fit,1
5,dear,2
5,trembling,-2
5,brisk,2
5,awkward,-2
5,want,1
5,like,2
5,dear,2
5,ignored,-2
5,leave,-1
5,attacked,-1
5,expelled,-2
5,want,1
5,reached,1
5,empty,-1
5,anger,-3
5,frustration,-2
5,angry,-3
5,empty,-1
5,no,-1
5,trapped,-2
5,like,2
5,relieving,2
5,anger,-3
5,worse,-3
5,pain,-2
5,pain,-2
5,like,2
5,ghost,-1
5,top,2
5,dead,-3
5,straight,1
5,good,3
5,miserable,-3
5,feeling,1
5,guilty,-3
5,ignore,-1
5,attack,-1
5,sympathy,2
5,comforting,2
5,interrogated,-2
5,clear,1
5,angry,-3
5,illegal,-3
5,restless,-2
5,furious,-3
5,mess,-2
5,lethargy,-2
5,aching,-2
5,dread,-2
5,expelled,-2
5,forced,-1
5,alone,-2
5,matter,1
5,severe,-2
5,apathetic,-3
5,exhausted,-2
5,best,3
5,sorry,-1
5,fine,2
5,leave,-1
5,steal,-2
5,clearly,1
5,suspicious,-2
5,lack,-2
5,no,-1
5,feeling,1
5,no,-1
5,empty,-1
5,kind,2
5,suspended,-1
5,misery,-2
5,crash,-2
5,swiftly,2
5,moody,-1
5,want,1
5,good,3
5,suspicious,-2
5,mad,-3
5,moody,-1
5,kill,-3
5,better,2
5,tired,-2
5,ill,-2
5,grey,-1
5,smiling,2
5,smile,2
5,shock,-2
5,like,2
5,violent,-3
5,yeah,1
5,like,2
5,mad,-3
5,moody,-1
5,grey,-1
5,missing,-2
5,nice,3
5,death,-2
5,nervously,-2
5,mad,-3
5,moody,-1
5,better,2
5,lost,-3
5,lost,-3
5,mad,-3
5,mad,-3
5,safety,1
5,bothers,-2
5,fine,2
5,matter,1
5,riot,-2
5,lucky,3
5,lucky,3
5,ha,2
5,best,3
5,vision,1
5,no,-1
5,best,3
5,clear,1
5,hopefully,2
5,no,-1
5,mad,-3
5,moody,-1
5,moody,-1
5,moody,-1
5,yeah,1
5,odd,-2
5,fool,-2
5,top,2
5,yeah,1
5,better,2
5,moody,-1
5,safe,1
5,clean,2
5,great,3
5,interest,1
5,yeah,1
5,odd,-2
5,moody,-1
5,moody,-1
5,focused,2
5,damn,-4
5,stuck,-2
5,nasty,-3
5,like,2
5,mad,-3
5,disgusting,-3
5,moody,-1
5,clean,2
5,relentless,-1
5,annoy,-2
5,cheers,2
5,moody,-1
5,want,1
5,worth,2
5,good,3
5,excellent,3
5,better,2
5,want,1
5,help,2
5,interest,1
5,funny,4
5,clean,2
5,better,2
5,bad,-3
5,bothered,-2
5,distract,-2
5,top,2
5,yeah,1
5,screwed,-2
5,struggling,-2
5,puzzled,-2
5,top,2
5,disguise,-1
5,great,3
5,impressed,3
5,yeah,1
5,proud,2
5,failed,-2
5,dead,-3
5,hiding,-1
5,no,-1
5,like,2
5,hard,-1
5,afraid,-2
5,mess,-2
5,yeah,1
5,stupid,-2
5,cried,-2
5,fit,1
5,kind,2
5,hopefully,2
5,feeble,-2
5,top,2
5,mess,-2
5,better,2
5,wow,4
5,joy,3
5,gift,2
5,like,2
5,moody,-1
5,sick,-2
5,laughing,1
5,excellent,3
5,worry,-3
5,safe,1
5,smiled,2
5,no,-1
5,moody,-1
5,nervously,-2
5,charm,3
5,moody,-1
5,disguise,-1
5,better,2
5,hard,-1
5,top,2
5,curious,1
5,moody,-1
5,struck,-1
5,nice,3
5,mad,-3
5,like,2
5,moody,-1
5,beautifully,3
5,clear,1
5,moody,-1
5,killed,-3
5,moody,-1
5,ignored,-2
5,stop,-1
5,join,1
5,stop,-1
5,cheerful,2
5,mad,-3
5,moody,-1
5,safely,1
5,die,-3
5,no,-1
5,die,-3
5,calming,2
5,bright,1
5,keen,1
5,hard,-1
5,cool,1
5,pleasure,3
5,glorious,2
5,problems,-2
5,insignificant,-2
5,hard,-1
5,hard,-1
5,moody,-1
5,empty,-1
5,rage,-2
5,laughed,1
5,drowned,-2
5,alive,1
5,happy,3
5,mad,-3
5,avoid,-1
5,moody,-1
5,mad,-3
5,relieved,2
5,growing,1
5,numb,-1
5,mad,-3
5,screwed,-2
5,ache,-2
5,like,2
5,lost,-3
5,like,2
5,moody,-1
5,want,1
5,avoid,-1
5,uncomfortable,-2
5,warm,1
5,moody,-1
5,mad,-3
5,mad,-3
5,screamed,-2
5,huge,1
5,reach,1
5,broken,-1
5,moody,-1
5,like,2
5,moody,-1
5,care,2
5,broken,-1
5,moody,-1
5,disillusioned,-2
5,moody,-1
5,fire,-2
5,no,-1
5,reached,1
5,swiftly,2
5,dirty,-2
5,moody,-1
5,worn,-1
5,no,-1
5,like,2
5,darkness,-1
5,feeling,1
5,moody,-1
5,top,2
5,stolen,-2
5,moody,-1
5,darkness,-1
5,hard,-1
5,charm,3
5,moody,-1
5,odd,-2
5,feeling,1
5,gloomy,-2
5,like,2
5,welcome,2
5,lovely,3
5,hug,2
5,afraid,-2
5,interest,1
5,excitement,3
5,no,-1
5,urgent,-1
5,want,1
5,like,2
5,darkest,-2
5,dear,2
5,reached,1
5,like,2
5,gloomy,-2
5,vision,1
5,hug,2
5,furious,-3
5,useless,-2
5,swear,-2
5,expel,-2
5,restriction,-2
5,threatening,-2
5,bright,1
5,top,2
5,death,-2
5,clearly,1
5,cut,-1
5,yeah,1
5,sorry,-1
5,stupid,-2
5,stuck,-2
5,swear,-2
5,yeah,1
5,warm,1
5,best,3
5,yearning,1
5,solid,2
5,alone,-2
5,best,3
5,bore,-2
5,sorry,-1
5,yeah,1
5,attacked,-1
5,no,-1
5,great,3
5,missed,-2
5,angry,-3
5,scary,-2
5,glad,3
5,worried,-3
5,no,-1
5,lied,-2
5,relieved,2
5,lurking,-1
5,keen,1
5,hard,-1
5,bother,-2
5,improve,2
5,swear,-2
5,important,2
5,want,1
5,trusted,2
5,care,2
5,join,1
5,growing,1
5,interrupted,-2
5,big,1
5,stuck,-2
5,saved,2
5,saved,2
5,bitter,-2
5,resentful,-2
5,frustration,-2
5,lack,-2
5,hurt,-2
5,ashamed,-2
5,fright,-2
5,top,2
5,alarm,-2
5,escape,-1
5,clearly,1
5,stunned,-2
5,loss,-3
5,tears,-2
5,bother,-2
5,swear,-2
5,stuck,-2
5,laugh,1
5,no,-1
5,honest,2
5,sorry,-1
5,desperately,-3
5,sparkling,3
5,tears,-2
5,furious,-3
5,top,2
5,broken,-1
5,mournful,-2
5,bother,-2
5,demanded,-1
5,stop,-1
5,nervously,-2
5,useful,2
5,yeah,1
5,stop,-1
5,hide,-1
5,stop,-1
5,good,3
5,death,-2
5,yeah,1
5,demanded,-1
5,empty,-1
5,clean,2
5,join,1
5,top,2
5,stop,-1
5,want,1
5,anger,-3
5,like,2
5,like,2
5,want,1
5,careful,2
5,worth,2
5,risk,-2
5,no,-1
5,charm,3
5,crestfallen,-2
5,top,2
5,no,-1
5,sigh,-2
5,shame,-2
5,yeah,1
5,carefully,2
5,top,2
5,stop,-1
5,like,2
5,matter,1
5,anger,-3
5,significant,1
5,tense,-2
5,crying,-2
5,awful,-3
5,sadly,-2
5,ugly,-3
5,like,2
5,join,1
5,promoted,1
5,perfectly,3
5,ambitious,2
5,great,3
5,success,2
5,committed,1
5,failing,-2
5,mad,-3
5,yeah,1
5,trouble,-2
5,superior,2
5,complain,-2
5,promoted,1
5,keen,1
5,stopped,-1
5,pleased,3
5,pleased,3
5,good,3
5,impressed,3
5,trouble,-2
5,clear,1
5,clear,1
5,trouble,-2
5,suspects,-1
5,friendly,2
5,confused,-2
5,loved,3
5,laughed,1
5,terrible,-3
5,struggle,-2
5,no,-1
5,like,2
5,angry,-3
5,worse,-3
5,idiot,-3
5,big,1
5,trouble,-2
5,loyalty,3
5,liked,2
5,crying,-2
5,ignores,-1
5,stupid,-2
5,risk,-2
5,yeah,1
5,dragged,-1
5,good,3
5,nervously,-2
5,yeah,1
5,big,1
5,like,2
5,joke,2
5,nasty,-3
5,forced,-1
5,calm,2
5,no,-1
5,promise,1
5,collapsing,-2
5,hurting,-2
5,yeah,1
5,forget,-1
5,great,3
5,tragic,-2
5,hero,2
5,like,2
5,worthy,2
5,funny,4
5,accident,-2
5,hope,2
5,want,1
5,frightened,-2
5,want,1
5,want,1
5,stupid,-2
5,joke,2
5,ridiculous,-3
5,want,1
5,killed,-3
5,kill,-3
5,attacking,-1
5,big,1
5,broke,-1
5,stupid,-2
5,expelled,-2
5,expelled,-2
5,no,-1
5,want,1
5,saved,2
5,odd,-2
5,like,2
5,forget,-1
5,please,1
5,alone,-2
5,nervous,-2
5,ashamed,-2
5,angry,-3
5,blame,-2
5,yeah,1
5,anger,-3
5,like,2
5,cut,-1
5,stuck,-2
5,like,2
5,strange,-1
5,kind,2
5,yeah,1
5,yeah,1
5,starving,-2
5,stop,-1
5,gloomy,-2
5,prominent,2
5,interested,2
5,thank,2
5,forget,-1
5,dear,2
5,crash,-2
5,cried,-2
5,sorry,-1
5,stupid,-2
5,drowned,-2
5,horrible,-3
5,no,-1
5,screaming,-2
5,screaming,-2
5,tortured,-4
5,screamed,-2
5,screwed,-2
5,dirt,-2
5,apologised,-1
5,huge,1
5,abandoned,-2
5,stunning,4
5,horrible,-3
5,abandoned,-2
5,shame,-2
5,died,-3
5,dear,2
5,yeah,1
5,charm,3
5,useful,2
5,better,2
5,welcome,2
5,hard,-1
5,bitter,-2
5,gloomy,-2
5,fire,-2
5,like,2
5,battle,-1
5,loomed,-1
5,empty,-1
5,cleared,1
5,greet,1
5,good,3
5,mad,-3
5,help,2
5,no,-1
5,sorry,-1
5,dear,2
5,exasperated,2
5,charm,3
5,like,2
5,cleared,1
5,agree,1
5,droopy,-2
5,unfocused,-2
5,yeah,1
5,yeah,1
5,nervously,-2
5,stuck,-2
5,great,3
5,please,1
5,sorry,-1
5,want,1
5,no,-1
5,dear,2
5,apprehensive,-2
5,no,-1
5,no,-1
5,no,-1
5,want,1
5,help,2
5,fire,-2
5,no,-1
5,opportunity,2
5,good,3
5,no,-1
5,like,2
5,free,1
5,welcomed,2
5,attack,-1
5,struggle,-2
5,broken,-1
5,bad,-3
5,stuck,-2
5,frowning,-1
5,big,1
5,disguise,-1
5,useless,-2
5,happy,3
5,affection,3
5,yeah,1
5,nice,3
5,comfortable,2
5,fit,1
5,dismal,-2
5,no,-1
5,dear,2
5,died,-3
5,empty,-1
5,solid,2
5,yes,1
5,no,-1
5,crash,-2
5,screamed,-2
5,no,-1
5,save,2
5,sorry,-1
5,laughing,1
5,swearing,-2
5,angry,-3
5,darkness,-1
5,trouble,-2
5,fresh,1
5,charm,3
5,stopped,-1
5,dead,-3
5,frightened,-2
5,wonderful,4
5,trapped,-2
5,like,2
5,entertaining,2
5,pained,-2
5,worn,-1
5,like,2
5,great,3
5,like,2
5,intense,1
5,denying,-2
5,luck,3
5,feeling,1
5,pretty,1
5,anti,-1
5,stopped,-1
5,drowned,-2
5,choked,-2
5,tears,-2
5,thank,2
5,pardon,2
5,wrong,-2
5,wrong,-2
5,missed,-2
5,nasty,-3
5,useful,2
5,loyal,3
5,like,2
5,inviting,1
5,feeling,1
5,relaxed,2
5,empty,-1
5,relaxed,2
5,alert,-1
5,tense,-2
5,trapped,-2
5,interrupted,-2
5,like,2
5,good,3
5,kind,2
5,forgotten,-1
5,fight,-1
5,abandoned,-2
5,no,-1
5,denying,-2
5,trembling,-2
5,perfectly,3
5,clear,1
5,thanks,2
5,best,3
5,wrong,-2
5,wrong,-2
5,like,2
5,boring,-3
5,responsible,2
5,forget,-1
5,irresponsible,2
5,demanded,-1
5,leave,-1
5,please,1
5,carefully,2
5,accepts,1
5,certain,1
5,yes,1
5,inviting,1
5,likes,2
5,hopeful,2
5,better,2
5,survived,2
5,support,2
5,best,3
5,interests,1
5,good,3
5,yes,1
5,difficult,-1
5,cares,2
5,trembling,-2
5,want,1
5,good,3
5,impatient,-2
5,want,1
5,want,1
5,no,-1
5,stop,-1
5,legally,1
5,tired,-2
5,liked,2
5,nasty,-3
5,fine,2
5,fine,2
5,reached,1
5,restore,1
5,calm,2
5,want,1
5,obsessed,2
5,like,2
5,no,-1
5,funny,4
5,funny,4
5,stopped,-1
5,killing,-3
5,alone,-2
5,want,1
5,messed,-2
5,messed,-2
5,satisfied,2
5,smile,2
5,perplexed,-2
5,death,-2
5,survived,2
5,scared,-2
5,thanks,2
5,hard,-1
5,huge,1
5,bullied,-2
5,faithful,3
5,death,-2
5,great,3
5,death,-2
5,stop,-1
5,best,3
5,convince,1
5,refusing,-2
5,desperately,-3
5,stupid,-2
5,problem,-2
5,smile,2
5,frightened,-2
5,sadly,-2
5,frightened,-2
5,frightened,-2
5,want,1
5,forgotten,-1
5,popular,3
5,support,2
5,powerful,2
5,help,2
5,fond,2
5,confident,2
5,convince,1
5,clever,2
5,trouble,-2
5,accepting,1
5,trouble,-2
5,like,2
5,bitterly,-2
5,comfortable,2
5,convince,1
5,problem,-2
5,fear,-2
5,hard,-1
5,convince,1
5,want,1
5,mongering,-2
5,unaware,-2
5,easy,1
5,death,-2
5,curse,-1
5,smiled,2
5,mad,-3
5,murderer,-2
5,popular,3
5,important,2
5,convince,1
5,huge,1
5,advantage,2
5,asset,2
5,trouble,-2
5,losing,-3
5,true,2
5,care,2
5,no,-1
5,laughing,1
5,matter,1
5,like,2
5,want,1
5,clear,1
5,death,-2
5,desperately,-3
5,interested,2
5,swiftly,2
5,puzzled,-2
5,like,2
5,powerful,2
5,yes,1
5,like,2
5,kind,2
5,worse,-3
5,furious,-3
5,want,1
5,trembling,-2
5,join,1
5,want,1
5,join,1
5,want,1
5,fight,-1
5,no,-1
5,no,-1
5,noble,2
5,want,1
5,straight,1
5,no,-1
5,reached,1
5,yeah,1
5,top,2
5,want,1
5,suspicious,-2
5,yeah,1
5,trust,1
5,want,1
5,darkness,-1
5,stop,-1
5,ignored,-2
5,yeah,1
5,yeah,1
5,like,2
5,worse,-3
5,curse,-1
5,worse,-3
5,death,-2
5,kill,-3
5,killing,-3
5,curse,-1
5,pain,-2
5,like,2
5,hope,2
5,nervous,-2
5,hid,-1
5,yeah,1
5,no,-1
5,guarantee,1
5,trust,1
5,care,2
5,beauties,3
5,warm,1
5,dead,-3
5,dirty,-2
5,bad,-3
5,dead,-3
5,pretty,1
5,mad,-3
5,worse,-3
5,carefully,2
5,forgotten,-1
5,screams,-2
5,please,1
5,stopped,-1
5,screaming,-2
5,relieved,2
5,leave,-1
5,feeling,1
5,careful,2
5,good,3
5,immobilized,-1
5,carefully,2
5,fire,-2
5,like,2
5,like,2
5,worn,-1
5,struggling,-2
5,want,1
5,straight,1
5,ill,-2
5,ill,-2
5,ill,-2
5,like,2
5,restores,1
5,fitness,1
5,devoted,3
5,vision,1
5,trouble,-2
5,stopping,-1
5,joke,2
5,pretending,-1
5,chance,2
5,attack,-1
5,thanks,2
5,worry,-3
5,forced,-1
5,won,3
5,help,2
5,joke,2
5,glad,3
5,joke,2
5,cry,-1
5,disgust,-3
5,dead,-3
5,no,-1
5,odd,-2
5,pleasant,3
5,carefully,2
5,top,2
5,suck,-3
5,safe,1
5,dodgy,-2
5,yeah,1
5,disappeared,-1
5,like,2
5,screaming,-2
5,stopped,-1
5,frowning,-1
5,risk,-2
5,worth,2
5,top,2
5,stolen,-2
5,love,3
5,satisfied,2
5,smile,2
5,allow,1
5,better,2
5,nice,3
5,irresponsible,2
5,worry,-3
5,stolen,-2
5,lost,-3
5,fresh,1
5,screams,-2
5,drown,-2
5,like,2
5,big,1
5,like,2
5,growing,1
5,grey,-1
5,no,-1
5,like,2
5,like,2
5,criminal,-3
5,no,-1
5,better,2
5,nasty,-3
5,poor,-2
5,shame,-2
5,poor,-2
5,stopped,-1
5,perfectly,3
5,nasty,-3
5,sorry,-1
5,clear,1
5,laugh,1
5,convinced,1
5,bold,2
5,cry,-1
5,matter,1
5,great,3
5,dislike,-2
5,true,2
5,true,2
5,stopped,-1
5,want,1
5,huge,1
5,straight,1
5,noble,2
5,liked,2
5,joke,2
5,nasty,-3
5,broke,-1
5,alive,1
5,fit,1
5,poor,-2
5,hated,-3
5,disappointment,-2
5,pretending,-1
5,forgive,1
5,save,2
5,destroy,-3
5,charm,3
5,doubt,-1
5,loathing,-3
5,poor,-2
5,treasures,2
5,no,-1
5,murderer,-2
5,murderer,-2
5,alone,-2
5,mad,-3
5,free,1
5,hopefully,2
5,free,1
5,shock,-2
5,kill,-3
5,protect,1
5,top,2
5,noble,2
5,like,2
5,sweet,2
5,fond,2
5,good,3
5,yeah,1
5,welcome,2
5,leave,-1
5,smiled,2
5,bitterly,-2
5,hated,-3
5,convinced,1
5,idiot,-3
5,death,-2
5,better,2
5,died,-3
5,yeah,1
5,stupid,-2
5,idiot,-3
5,death,-2
5,kind,2
5,death,-2
5,no,-1
5,no,-1
5,alone,-2
5,true,2
5,prepared,1
5,hero,2
5,killed,-3
5,no,-1
5,no,-1
5,doubt,-1
5,important,2
5,killed,-3
5,died,-3
5,panicked,-3
5,death,-2
5,huge,1
5,angry,-3
5,eager,2
5,great,3
5,great,3
5,popular,3
5,legal,1
5,dear,2
5,yeah,1
5,no,-1
5,lovely,3
5,laughed,1
5,laugh,1
5,limited,-1
5,like,2
5,no,-1
5,odd,-2
5,strange,-1
5,rewarded,2
5,loyalty,3
5,matter,1
5,proud,2
5,like,2
5,sorry,-1
5,matter,1
5,apologise,-1
5,like,2
5,stuck,-2
5,free,1
5,hard,-1
5,moody,-1
5,like,2
5,laugh,1
5,useful,2
5,support,2
5,excitement,3
5,liked,2
5,best,3
5,crushing,-1
5,dread,-2
5,worry,-3
5,clear,1
5,save,2
5,expel,-2
5,smiled,2
5,sadly,-2
5,better,2
5,bad,-3
5,great,3
5,sigh,-2
5,join,1
5,best,3
5,leave,-1
5,bad,-3
5,like,2
5,interest,1
5,restoring,1
5,carefully,2
5,like,2
5,like,2
5,entitled,1
5,weak,-2
5,slam,-2
5,awarded,3
5,contemptuously,-2
5,medal,3
5,horrible,-3
5,furious,-3
5,tears,-2
5,devoted,3
5,hard,-1
5,undesirable,-2
5,moody,-1
5,lurking,-1
5,bore,-2
5,war,-2
5,good,3
5,fight,-1
5,threaten,-2
5,wishes,1
5,no,-1
5,yes,1
5,yes,1
5,protests,-2
5,odd,-2
5,help,2
5,murderous,-3
5,lurking,-1
5,redeemed,2
5,badly,-3
5,dreams,1
5,fun,4
5,happy,3
5,exhausted,-2
5,looming,-1
5,fear,-2
5,like,2
5,expelled,-2
5,terrible,-3
5,anxious,-2
5,prevent,-1
5,determined,2
5,best,3
5,want,1
5,good,3
5,stopped,-1
5,unconcerned,-2
5,smiled,2
5,good,3
5,stabbed,-2
5,worse,-3
5,prospect,1
5,no,-1
5,empty,-1
5,reached,1
5,fire,-2
5,yeah,1
5,want,1
5,thanks,2
5,yeah,1
5,careful,2
5,funny,4
5,grateful,3
5,join,1
5,like,2
5,tired,-2
5,ill,-2
5,feeling,1
5,cleared,1
5,questioning,-1
5,fair,2
5,threatening,-2
5,charm,3
5,attacking,-1
5,hard,-1
5,top,2
5,desperately,-3
5,better,2
5,good,3
5,luck,3
5,fine,2
5,smiled,2
5,grey,-1
5,no,-1
5,best,3
5,better,2
5,miserable,-3
5,hard,-1
5,fabulous,4
5,yes,1
5,good,3
5,stops,-1
5,stops,-1
5,stops,-1
5,barrier,-2
5,delighted,3
5,imposing,-1
5,stopping,-1
5,wrong,-2
5,yes,1
5,sorry,-1
5,matter,1
5,imposing,-1
5,reached,1
5,impressive,3
5,missing,-2
5,fit,1
5,reached,1
5,no,-1
5,no,-1
5,fine,2
5,cool,1
5,welcome,2
5,please,1
5,clearly,1
5,uncertain,-1
5,thank,2
5,cool,1
5,please,1
5,darkness,-1
5,dull,-2
5,stop,-1
5,wishes,1
5,pleasant,3
5,fallen,-2
5,splendid,3
5,like,2
5,heavenly,4
5,noble,2
5,straight,1
5,beautiful,3
5,falling,-1
5,glum,-2
5,expelled,-2
5,desperately,-3
5,badly,-3
5,bored,-2
5,strange,-1
5,like,2
5,yes,1
5,nervously,-2
5,thank,2
5,thank,2
5,big,1
5,fire,-2
5,like,2
5,ban,-2
5,great,3
5,avoid,-1
5,crash,-2
5,cool,1
5,disappeared,-1
5,authority,1
5,mess,-2
5,unbelievable,-1
5,spirit,1
5,fire,-2
5,accidents,-2
5,accidental,-2
5,worthy,2
5,excuse,-1
5,yes,1
5,enchanted,2
5,pay,-1
5,like,2
5,robed,-2
5,top,2
5,yes,1
5,shock,-2
5,best,3
5,free,1
5,like,2
5,jewels,1
5,interesting,2
5,delay,-1
5,afraid,-2
5,reached,1
5,dead,-3
5,bore,-2
5,top,2
5,bore,-2
5,cut,-1
5,top,2
5,disconsolate,-2
5,empty,-1
5,entitled,1
5,yes,1
5,yes,1
5,dear,2
5,top,2
5,ridiculous,-3
5,anti,-1
5,frowning,-1
5,poor,-2
5,yes,1
5,hope,2
5,no,-1
5,timid,-2
5,desperately,-3
5,thank,2
5,goodness,3
5,best,3
5,missed,-2
5,urgent,-1
5,no,-1
5,no,-1
5,no,-1
5,thank,2
5,goodness,3
5,missed,-2
5,catastrophic,-4
5,stopped,-1
5,no,-1
5,cool,1
5,mournful,-2
5,urgent,-1
5,anxious,-2
5,yes,1
5,comfortable,2
5,cool,1
5,no,-1
5,no,-1
5,dragged,-1
5,reached,1
5,bore,-2
5,great,3
5,yes,1
5,no,-1
5,no,-1
5,good,3
5,luck,3
5,beating,-1
5,violent,-3
5,hard,-1
5,help,2
5,sentenced,-2
5,empty,-1
5,ominous,3
5,sorry,-1
5,nervously,-2
5,feeling,1
5,sick,-2
5,smile,2
5,worn,-1
5,grey,-1
5,accused,-2
5,yes,1
5,eager,2
5,poised,-2
5,committed,1
5,restriction,-2
5,perfectly,3
5,calm,2
5,annoyed,-2
5,frightened,-2
5,welcome,2
5,powerful,2
5,hopeful,2
5,feeling,1
5,like,2
5,flustered,-2
5,yes,1
5,missed,-2
5,lucky,3
5,mistake,-2
5,no,-1
5,harm,-2
5,yes,1
5,worry,-3
5,worry,-3
5,interest,1
5,yes,1
5,charges,-2
5,yes,1
5,charges,-2
5,accused,-2
5,warning,-3
5,charm,3
5,restriction,-2
5,top,2
5,yes,1
5,warning,-3
